query_id,true_id,k,order_type,retrieved_docs,generated_code,pass@1,result_details
92,HumanEval/92,10,normal,"['121', '916', '541', 'HumanEval/94', 'HumanEval/39', '398', 'HumanEval/72', '598', '481', 'HumanEval/92']","def any_int(x, y, z):
    return isinstance(x, int) and isinstance(y, int) and isinstance(z, int) and (x == y + z or y == x + z or z == x + y)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
93,HumanEval/93,0,normal,[],"def encode(message):
    vowels = 'aeiou'
    encoded_message = ''
    for char in message:
        if char.isalpha():
            if char.lower() in vowels:
                # Find the next vowel in the alphabet
                next_vowel = vowels[(vowels.index(char.lower()) + 2) % len(vowels)]
                # Swap case and replace vowel
                encoded_message += next_vowel.swapcase()
            else:
                # Swap case for consonants
                encoded_message += char.swapcase()
        else:
            # Keep non-alphabetic characters as they are
            encoded_message += char
    return encoded_message",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
93,HumanEval/93,1,normal,['HumanEval/38'],"def encode(message):
    vowels = 'aeiou'
    encoded_message = ''
    for char in message:
        if char.isalpha():
            if char.lower() in vowels:
                # Find the index of the vowel in the vowels string
                index = vowels.index(char.lower())
                # Find the vowel 2 places ahead in the vowels string
                new_vowel = vowels[(index + 2) % len(vowels)]
                # Swap the case of the new vowel
                new_char = new_vowel.upper() if char.islower() else new_vowel.lower()
            else:
                # Swap the case of the non-vowel letter
                new_char = char.upper() if char.islower() else char.lower()
        else:
            # Keep non-alphabetic characters unchanged
            new_char = char
        encoded_message += new_char
    return encoded_message",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
93,HumanEval/93,5,normal,"['HumanEval/38', 'HumanEval/64', 'HumanEval/51', 'HumanEval/93', '523']","def encode(message):
    vowels = ""aeiouAEIOU""
    vowel_map = {v: chr((ord(v) - 97 + 2) % 26 + 97) if v.islower() else chr((ord(v) - 65 + 2) % 26 + 65) for v in vowels}
    return ''.join(vowel_map.get(c, c.swapcase()) for c in message)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
93,HumanEval/93,10,normal,"['HumanEval/38', 'HumanEval/64', 'HumanEval/51', 'HumanEval/93', '523', 'HumanEval/118', '748', '459', '478', '495']","def encode(message):
    vowels = ""aeiouAEIOU""
    encoded_message = """"
    for char in message:
        if char.isalpha():
            if char.lower() in vowels:
                # Find the next vowel in the alphabet
                next_vowel = chr(((ord(char.lower()) - 97 + 2) % 26) + 97)
                # Swap case and replace vowel with next vowel
                encoded_message += next_vowel.swapcase()
            else:
                # Swap case for consonants
                encoded_message += char.swapcase()
        else:
            # Keep non-alphabetic characters as is
            encoded_message += char
    return encoded_message",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
94,HumanEval/94,0,normal,[],"def skjkasdkd(lst):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    max_prime = 0
    for num in lst:
        if is_prime(num) and num > max_prime:
            max_prime = num

    return sum(int(digit) for digit in str(max_prime))",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
94,HumanEval/94,1,normal,['HumanEval/94'],"def skjkasdkd(lst):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    max_prime = 0
    for num in lst:
        if num > max_prime and is_prime(num):
            max_prime = num

    return sum(int(digit) for digit in str(max_prime))",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
94,HumanEval/94,5,normal,"['HumanEval/94', 'HumanEval/59', '260', '805', '342']","def skjkasdkd(lst):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    max_prime = 0
    for num in lst:
        if num > max_prime and is_prime(num):
            max_prime = num

    return sum(int(digit) for digit in str(max_prime))",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
94,HumanEval/94,10,normal,"['HumanEval/94', 'HumanEval/59', '260', '805', '342', 'HumanEval/39', '566', 'HumanEval/4', '148', 'HumanEval/32']","def skjkasdkd(lst):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    max_prime = 0
    for num in lst:
        if num > max_prime and is_prime(num):
            max_prime = num

    return sum(int(digit) for digit in str(max_prime))",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
95,HumanEval/95,0,normal,[],"def check_dict_case(dictionary):
    if not dictionary:
        return False
    lower_case = upper_case = False
    for key in dictionary.keys():
        if isinstance(key, str):
            if key.islower():
                lower_case = True
            elif key.isupper():
                upper_case = True
            else:
                return False
        else:
            return False
    return lower_case or upper_case",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
95,HumanEval/95,1,normal,['HumanEval/95'],"def check_dict_case(dictionary):
    if not dictionary:
        return False
    
    lower_case = upper_case = None
    for key in dictionary.keys():
        if not isinstance(key, str):
            return False
        if lower_case is None and upper_case is None:
            lower_case = key.islower()
            upper_case = key.isupper()
        else:
            if not (lower_case ^ key.islower()):
                return False
            if not (upper_case ^ key.isupper()):
                return False
    return True",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
95,HumanEval/95,5,normal,"['HumanEval/95', '523', '277', '771', '352']","def check_dict_case(dictionary):
    if not dictionary:
        return False
    lower_case = upper_case = None
    for key in dictionary:
        if not isinstance(key, str):
            return False
        if lower_case is None and upper_case is None:
            lower_case = key.islower()
            upper_case = key.isupper()
        else:
            if lower_case and not key.islower():
                return False
            if upper_case and not key.isupper():
                return False
    return True",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
95,HumanEval/95,10,normal,"['HumanEval/95', '523', '277', '771', '352', '53', '464', '833', 'HumanEval/0', 'HumanEval/27']","def check_dict_case(dict):
    if not dict:
        return False
    lower = upper = None
    for key in dict.keys():
        if not isinstance(key, str):
            return False
        if lower is None and upper is None:
            lower = key.islower()
            upper = key.isupper()
        elif lower and not key.islower():
            return False
        elif upper and not key.isupper():
            return False
    return True",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
96,HumanEval/96,0,normal,[],"def count_up_to(n):
    def is_prime(num):
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    return [num for num in range(2, n) if is_prime(num)]",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
96,HumanEval/96,1,normal,['260'],"def count_up_to(n):
    def is_prime(num):
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    primes = []
    for i in range(2, n):
        if is_prime(i):
            primes.append(i)
    return primes",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
96,HumanEval/96,5,normal,"['260', 'HumanEval/39', 'HumanEval/59', 'HumanEval/26', 'HumanEval/75']","def count_up_to(n):
    def is_prime(num):
        if num < 2:
            return False
        for i in range(2, int(num ** 0.5) + 1):
            if num % i == 0:
                return False
        return True

    primes = []
    for i in range(2, n):
        if is_prime(i):
            primes.append(i)
    return primes",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
96,HumanEval/96,10,normal,"['260', 'HumanEval/39', 'HumanEval/59', 'HumanEval/26', 'HumanEval/75', '433', '810', '342', '211', 'HumanEval/146']","def count_up_to(n):
    def is_prime(num):
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    primes = []
    for i in range(2, n):
        if is_prime(i):
            primes.append(i)
    return primes",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
97,HumanEval/97,0,normal,[],"def multiply(a, b):
    return (abs(a) % 10) * (abs(b) % 10)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
97,HumanEval/97,1,normal,['566'],"def multiply(a, b):
    return (abs(a) % 10) * (abs(b) % 10)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
97,HumanEval/97,5,normal,"['566', '905', '621', 'HumanEval/67', '127']","def multiply(a, b):
    return (abs(a) % 10) * (abs(b) % 10)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
97,HumanEval/97,10,normal,"['566', '905', '621', 'HumanEval/67', '127', '148', '293', '581', '55', '260']","def multiply(a, b):
    return (abs(a) % 10) * (abs(b) % 10)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
98,HumanEval/98,0,normal,[],"def count_upper(s):
    """"""
    Given a string s, count the number of uppercase vowels in even indices.
    
    For example:
    count_upper('aBCdEf') returns 1
    count_upper('abcdefg') returns 0
    count_upper('dBBE') returns 0
    """"""
    count = 0
    vowels = 'AEIOU'
    for i in range(0, len(s), 2):
        if s[i] in vowels:
            count += 1
    return count",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
98,HumanEval/98,1,normal,['HumanEval/64'],"def count_upper(s):
    """"""
    Given a string s, count the number of uppercase vowels in even indices.
    
    For example:
    count_upper('aBCdEf') returns 1
    count_upper('abcdefg') returns 0
    count_upper('dBBE') returns 0
    """"""
    vowels = ""AEIOU""
    count = 0
    for i in range(0, len(s), 2):
        if s[i] in vowels:
            count += 1
    return count",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
98,HumanEval/98,5,normal,"['HumanEval/64', 'HumanEval/98', 'HumanEval/66', '523', '172']","def count_upper(s):
    """"""
    Given a string s, count the number of uppercase vowels in even indices.
    
    For example:
    count_upper('aBCdEf') returns 1
    count_upper('abcdefg') returns 0
    count_upper('dBBE') returns 0
    """"""
    vowels = ""AEIOU""
    count = 0
    for i in range(0, len(s), 2):
        if s[i] in vowels:
            count += 1
    return count",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
98,HumanEval/98,10,normal,"['HumanEval/64', 'HumanEval/98', 'HumanEval/66', '523', '172', '624', 'HumanEval/113', '684', '781', '387']","def count_upper(s):
    count = 0
    for i in range(0, len(s), 2):
        if s[i] in 'AEIOU':
            count += 1
    return count",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
99,HumanEval/99,0,normal,[],"def closest_integer(value):
    '''
    Create a function that takes a value (string) representing a number
    and returns the closest integer to it. If the number is equidistant
    from two integers, round it away from zero.

    Examples
    >>> closest_integer(""10"")
    10
    >>> closest_integer(""15.3"")
    15

    Note:
    Rounding away from zero means that if the given number is equidistant
    from two integers, the one you should return is the one that is the
    farthest from zero. For example closest_integer(""14.5"") should
    return 15 and closest_integer(""-14.5"") should return -15.
    '''
    num = float(value)
    if num > 0:
        return int(num + 0.5)
    else:
        return int(num - 0.5)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
99,HumanEval/99,1,normal,['HumanEval/99'],"def closest_integer(value):
    value = float(value)
    if value > 0 and value - int(value) == 0.5:
        return int(value) + 1
    elif value < 0 and value - int(value) == -0.5:
        return int(value) - 1
    else:
        return round(value)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
99,HumanEval/99,5,normal,"['HumanEval/99', '739', '830', '519', 'HumanEval/103']","def closest_integer(value):
    if '.' in value:
        value = float(value)
        if value.is_integer():
            return int(value)
        elif value > 0:
            return int(value + 0.5)
        else:
            return int(value - 0.5)
    else:
        return int(value)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
99,HumanEval/99,10,normal,"['HumanEval/99', '739', '830', '519', 'HumanEval/103', '148', '531', 'HumanEval/39', '851', '671']","def closest_integer(value):
    if '.' in value:
        value = float(value)
        if value > 0 and value - int(value) >= 0.5:
            return int(value) + 1
        elif value < 0 and value - int(value) <= -0.5:
            return int(value) - 1
        else:
            return int(value)
    else:
        return int(value)",1.0,"defaultdict(<class 'list'>, {0: [(0, {'task_id': 0, 'passed': True, 'result': 'passed', 'completion_id': 0})]})"
